Twitter Username,Post,Date Posted
@tanahairdijanji,"Alhamdulillah saudara @ameermydin . May you be rewarded multiple times over, now and in the hereafter #KerajaanGagal","Dec 21, 2021"
@tanahairdijanji,Saying that snake is actually Tony F is an insult to all snakes! @airasia where are the passenger refund money??? #KerajaanGagal,"Feb 11, 2022"
@tanahairdijanji,Should have been called Capital F ! #KerajaanGagal #AirAsiaGagal,"Jan 28, 2022"
@tandersun,Any foreigner want to married me? I want to leave Malaysia  #kerajaangagal,"Aug 27, 2021"
@taneshselvaraju,"1. Considering reimplementation of GST in 2022
2. MRSM only for SK students
3. Cancellation of Google undersea Cable project
4. Any climate change policies intact?

And there are still supporters for them. Tun M did a good job in that. #KerajaanGagal #KerajaanRecycle","Sep 5, 2021"
@taneshselvaraju,"With the current system & policies intact, Malaysia is in a terrible state. We need a globally-known, highly respected leader by developed countries to start, REFORMASI. Only after that, the young generation can come in and do great. #Lawan #kerajaanGagal #Anwar","Aug 21, 2021"
@tanjoolee,"Why penalise the bread makers who are as much victims of the weak ringgit & monopolistic system as the rest of us? Instead of addressing the root causes of the price hike, the #KerajaanGagal is forcing them to produce substandard loaves that we have no choice but to eat.","Jan 4, 2022"
@tanniespotato,"while yall politicians and family have peaceful place to stay, sleep and eat thousands and now asking for help.  #KerajaanGagal","Dec 19, 2021"
@taqiyuddinbakir,Bringing this out again #KerajaanGagal,"Dec 27, 2021"
@tatadinosaur,I can already smell and sense the #KerajaanGagal 2.0 ,"Aug 27, 2021"
@teaszn,Mans prayed for himself at the end cus he knew he booked himself a place in hell and no one can save him now #KerajaanGagal,"Aug 16, 2021"
@technotlogicz,"A poor politician is a poor politician.
If it benefits you either hastag would work.
#kerajaanterbaik
#KerajaanGagal
The snakes in all of us!","Nov 10, 2022"
@teikhon,#KerajaanGagal 2.0 is here to stay.,"Aug 27, 2021"
@telurmataa,"Again and again, a reminder for the rakyat to not have any dependency on the government. Do we even have one? #KerajaanGagal","Dec 19, 2021"
@tengkual,"What a disappointment!
#puppetPM 
#KerajaanGagal 
#Malaysia","Aug 27, 2021"
@tharmasilan,"TOLONG LAH...pls be thoughtful when you cast your votes 
selfish & incompetent old folks pegang kerajaan only to full their pockets..
""jiwa rakyat"" ke laut... we dont need a bloody government that brags about doing the bare minimum
#KerajaanGagal 
#DaruratBanjir","Dec 19, 2021"
@thatgirljacy01,Its time to make this hashtag trend again  #KerajaanGagal,"Nov 9, 2022"
@thatgirljacy01,We have no choice but PH needs to form a coalition with BN. Thats it. End of story  #DSAI I cannot see another #KerajaanGagal with PN again pls la cukup  Stressnyaaaaa,"Nov 20, 2022"
@thatsmyfullname,"If I ever get stranded on a deserted island, it better not be with Ismail Sabri, NADMA, MKN, Tuan Ibrahim or Rina Harun. My chances of survival with these deadweights would be negative. #KerajaanPembunuh #KerajaanGagal","Dec 21, 2021"
@theApril26th,FOR REAL #KerajaanGagal,"Dec 19, 2021"
@theIvanLoh,The Government that was is calling the Government that wasn’t #KerajaanGagal. Why are we even in this cesspool? How can we even be harmonious as a nation when the forefront is led by people misusing ethnicity and religion to divide Malaysians?,"Jan 17, 2022"
@theaxeperson,"Nak lagi defend #KerajaanGagal ni? Wake up and see the reality. The failures are as clear as day. And u want to blame PH pula? PH may not be good, but at least they're better. Don't be blind pls","Aug 16, 2021"
@theaxeperson,"Still a million times better than PN. You seriously gonna compare professionals like Dr Dzul to Menteri Spanish fly, Wan Azizah to the worm like Ismail Sabri??. Use your head lah, PH is not perfect, but at least they're better than this #KerajaanGagal #KerajaanBodoh aka PN","Aug 15, 2021"
@theaxeperson,Still better than PN. PH is not perfect but at least they're a million times better than this #KerajaanGagal #KerajaanBodoh aka Kerajaan PN.,"Aug 15, 2021"
@thebigjeevs,"Guys, with 20k cases being recorded everyday, for the fully vaxxed just avoid dining in please. You may have realised by now the gov is so dumb imposing this. Delta variant is not a joke, I lost 3 people who were dear to me in the space of 3 days. #KerajaanGAGAL","Aug 20, 2021"
@thecakelapiz,Imma go to the street and shout who’s muhyiddin #NotMyPM,"Nov 20, 2022"
@thecreepsmiles,"another day, another #KerajaanGagal","Dec 21, 2021"
@thediosanegra,"When I asked @payrollpanda why so, they said because other employers don't renew past 3 mnth. So, why have the option. Are corporate companies being run by #kerajaangagal? How disappointing. I can't handle anymore incompetence and idiocity. Deliver what you promise @payrollpanda","Nov 3, 2021"
@theevilwithinme,And he has the nerve to disturb @malaysiakini for calling out his bullshit. Ashamed of our useless 'leader'. #KerajaanGagal,"Feb 27, 2022"
@theevilwithinme,And of course you can completely forget about this #kerajaangagal making it happen. The return of local elections needs to be a critical issue in GE15.,"Dec 22, 2021"
@theevilwithinme,I got caught in the mess just now. Stuck for two and a half hours in traffic. Towards the end of the nightmare I was regretting that the demonstration got cancelled because I would have gotten out of the car to join it at that point. #KerajaanGagal,"Aug 21, 2021"
@theevilwithinme,Incidents like this will continue unless we all #lawan and #tolakintimidasi. Haven't we suffered enough at the hands of this #KerajaanGagal?,"Aug 19, 2021"
@theevilwithinme,"Pathetic how a public service provider has been politicised to this extent, without regard for the massive inconvenience caused to the rakyat as a result. Shame on you for being a spineless tool of this #kerajaangagal","Jan 21, 2022"
@theevilwithinme,The #KerajaanGagal hashtag was invented for a reason bro,"May 24, 2022"
@theevilwithinme,This #KerajaanGagal,"Jun 29, 2022"
@theevilwithinme,"Yes because this is appropriate at 23k cases per day. Typical foolishness from you. Also, change your damn profile writeup. You're only caretaker PM now, and soon you'll be history. #KerajaanGagal #KerajaanPembunuh","Aug 19, 2021"
@theinve92828236,"The best choice we Malaysians have, and we want PH to win so our country's economy can recover from the previous #KerajaanGagal","Nov 7, 2022"
@theipan_,"Thank you @Twitter for keeping our voices.

@MCMC_RASMI  shame on you!

#KerajaanBangsat #KerajaanGagal #KerajaanKoyak #KerajaanPembunuh","Dec 24, 2021"
@thejokejustice,"Thank you for voicing this. Weird when government want to divide us, and most people are agreed on it. They should not use #kerajaangagal when they supporting kerajaan action. What a contradict isn't it.","Sep 17, 2021"
@thekishenthinks,#KerajaanGagal is trending again. Is this the beginning of a downfall??,"Dec 22, 2021"
@thenameiskabi10,"The flash flood isn't flash anymore, it's happening almost everyday. #KerajaanGagal","Nov 10, 2022"
@therealhovan_,Shall we all start the hashtags for this #KerajaanGagal ?,"Nov 20, 2022"
@therealhovan_,"What is going on Malaysian Government? Did you just let him die? There is nothing you gonna serve the justice for our citizens, mostly our Indians, such a lack of your system and government! #RIPNageanthran #KerajaanGagal","Apr 27, 2022"
@theshi,"Sadness quickly led to anger... then bitterness. Can we ever get away from a #kerajaangagal Sure it's a natural disaster. But where was the early warning and response? FOr the past 2 years, we've spent way too much energy spent on politics, less on making Malaysia better.","Dec 19, 2021"
@theweekdei,6. Everyone started voicing out their dissatisfactions against the PM and his backdoor government. The opposition parties and public alike were asking him and his cabinet ministers to step down. #KerajaanGagal #MuhyiddinLetakJawatan #Lawan,"Aug 15, 2021"
@thezulfo,"Brace yourself, #KerajaanGagal 2.0 incoming.","Nov 20, 2022"
@thi_tharshini,The audacity to come out and say that the people supported and wanted him to stay in power. This man knows no shame. #KerajaanTumbang #KerajaanGagal #KerajaanPembunuh #Lawan,"Aug 16, 2021"
@thishrocks,Got into a heated conversation with someone bc i used #kerajaangagal and the person had to drag my ex (lol) and he had to bring up I was born with a silver spoon in my mouth,"Nov 12, 2021"
@thr_by,"What I can c is."" We are together protecting all his wrong doing and We shall continue doing it"" . .  Sick agency!! #KerajaanGagal #CORRUPTION #Malaysia","Jan 10, 2022"
@tikitakaaaa_,"Your rakyat nak separuh mampus, volunteers kerja siang malam NON STOP from state to state and u here risau pasal hate tweet??? THIS IS THE TRUTH YOU CAN'T COVER, THE WHOLE WORLD KNOWS NOW TOLONG RAKYAT DULU!!!!! #KerajaanGagal","Dec 24, 2021"
@timlim12,"Rakyat are suffering while national leaders are not admitting that it's their fault and mistake.

Malaysians, please remember this in the next GE. Get all this incompetent folks out. 

#KerajaanGagal","Dec 22, 2021"
@timothywxyz,"Don't get this whole keluarga, Abah, bossku fetishizing of this govt. If you were family you wouldn't let 10k+ of your 'family' die. #KerajaanGagal","Aug 22, 2021"
@tines_1803,The problems and mess arnd the country started from ur move. #sheratonmove #KerajaanGagal,"Feb 8, 2022"
@tinta_menulis,"'Anthony Loke Effect' 

#KerajaanGagal",Mar 27
@tinta_menulis,"Dont put blame on others. Just admit it & learn.

#kerajaangagal",Mar 28
@tinta_menulis,"Panggil townhall sana sini. End up nothing happen.

#KerajaanGagal #pmxtoxpm",Mar 25
@tiptoelicious,#KerajaanGagal that's the tweet,"Oct 10, 2022"
@tito_zzzz," cabinet
#Kerajaan69 
#KerajaanGagal","Aug 27, 2021"
@tkliew2,"DO NOT DONATE TO GOVERNMENT 

#KerajaanBangsat #KerajaanGagal #KerajaanGagalLagi #DoNotDonateToGovernment","Dec 24, 2021"
@tkliew2,"DO NOT DONATE TO GOVERNMENT 

#KerajaanGagal #KerajaanGagalLagi #DoNotDonateToGovernment","Dec 24, 2021"
@tneshnetman,"More private boats have been deployed than government's. Not just our submarines but also our navy boats are just a wayang on national parades. If they couldn't even provide enough rescue services to evacuate a town, imagine a city being sunken. #KerajaanGagal #KerajaanPembunuh","Dec 21, 2021"
@toraktech,"#KerajaanBersamaRakyat 
reverse hijack the propaganda to our advantage dear people
#rakyatingat #18DECEMBER2021
#banjirmalaysia 
#malaysiaflood 
#GE15
#PRU15
#KerajaanPembunuh 
#KerajaanGagal 

remember the people's sufferings in these trying times include pictures too","Dec 21, 2021"
@tortpace,"It is responsible 2 b transparent 2 public on how funds r utilised so tq 4 keeping rakyat updated! They need support 2 b independent again. There's no doubt u r using d funds wisely. Seriously, u guys operate like a govt that Malaysia needs n deserves. God bless !

#KerajaanGagal","Dec 22, 2021"
@trader_mba,"I feel Muhyiddin is good for keeping UMNO tightly in cointainer. But sadly, #PH #lawan opposed him. Now BN is back to take the throne and UMNO going to take the power back","Feb 8, 2022"
@tsimiks,"Muhyiddin Yasin will always be #NotMyPM, he’s another incompetent man produced by incompetent political party. #PRU15 #GE15","Nov 20, 2022"
@tskumar83,"Will the new cabinet be made up of the same faces that stepped down earlier in the week? If yes, will it be labelled as #KerajaanGagal v2.0 by Bossku? So will this be called BN government or PN government?","Aug 20, 2021"
@tuntanting,"A past cabinet that went to sleep and ppl called it #KerajaanGagal that did not follow its own SOP, and now its returned as #KerajaanGagal2 with expected same or more crap","Aug 27, 2021"
@tuntanting,Bloody liars #kerajaangagal,"Oct 26, 2021"
@tuntanting,Tag KJ sis ada ape? He is partner in this by not acting on it. #KerajaanGagal here to suck rakyat blood,"Nov 1, 2021"
@turnera232,"#KerajaanGagal with failed lockdown+darurat, worst performing stock market+currency, heading towards failed state, new debt of hundreds of billions.","Aug 16, 2021"
@tweetingdoubts,#kerajaangagal needs to make a comeback. This is an utter shitshow we’re seeing.,"Dec 19, 2021"
@twinklekacchan,Whys #kerajaangagal trending again,"Jan 20, 2022"
@twitsofmy,I have one question. How many ministerial positions do you plan to have? #KerajaanGagal,"Aug 19, 2021"
@twitsofmy,I hope I won’t have to use this hashtag again. Taniah kepada semua rakyat malaysia #KerajaanGagal,"Aug 16, 2021"
@twitsofmy,Please … we don’t want kerajaan gagal 2.0 #kerajaangagal,"Aug 18, 2021"
@twitsofmy,We still have air Siam as a minister? What a shame. Doraemon too? What a shame #KerajaanGagal when are we changing our speaker ?,"Aug 27, 2021"
@twitsofmy,You’re the only one we will miss. Not the others. #kerajaangagal,"Aug 16, 2021"
@twt_stupid,"When do you know #KerajaanGagal?

When Ministers do charity drives.","Dec 23, 2021"
@txkangofficial,"After what @MuhyiddinYassin announce for the SOP, maybe is not the worst choice @IsmailSabri60 become PM, Better not @anwaribrahim to clean the rubbish that PN made.

#Malaysia #NotMyPM #ButNowMaybeCan #LAWAN #KerajaanGagal","Aug 19, 2021"
@txkangofficial,So..#KerajaanGagal is back and become #KerajaanGagalLagi because of a flood.,"Dec 19, 2021"
@ultranatasja,"For the record, I'm no political expert. 

In fact, literally just recently woke. If you don't know who to vote for, read these up
#rakyatingat
#benderaputih
#kerajaangagal
#langkahsheraton","Nov 16, 2022"
@unexpectedvers1,"The biggest enemy of Umno is not DAP, not Pakatan Harapan, but is Perikatan National...
#UMNO
#KerajaanGagal
#PRU15
#PRU15KitaJagaKita","Nov 21, 2022"
@unknownsolleh,"Reading all those tweets pasal how generous Malaysians are, I am in tears; literally.

Terharu.

Time covid, frontliner hero
Time banjir, boat user hero
When will our selected cabinet and minister nak jadi hero 

#RakyatJagaRakyat #KerajaanGagal","Dec 20, 2021"
@updoc1,You had your chance during the pandemic and blew it. #kerajaangagal.,"Nov 6, 2022"
@user13notfound,"- 
- #Lawan
- #KerajaanGagal

But follow government mandates religiously ","Dec 17, 2021"
@userishn4aa_,"The government is fucked up, really. #KerajaanGagal","Dec 19, 2021"
@userpokaido,"Saw someone tweet.. mostly  semua benda rakyat yg cover sndiri; rescue, evacuation, food, essential supplies, shelter, medication even survival tips..  hmm where government go? #KerajaanGagal #RakyatJagaRakyat","Dec 19, 2021"
@v3r49,Im sorry but..this is so unfair #KerajaanGagal #GE15,"Nov 20, 2022"
@v4miirscc,we should use #KerajaanGagal again la kan soon? lets see...,"Nov 20, 2022"
@valluwan,"Fuck democracy
#PRU15 
#KerajaanGagal","Nov 20, 2022"
@vanhuizen_john,Basically we got #KerajaanGagal with a new cover boy.,"Aug 27, 2021"
